latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month
37.9860733,23.7196147,Entire home/apt,42,2,6,1.05
37.9899568,23.7265144,Entire home/apt,74,2,6,1.05
37.9854446,23.732812,Entire home/apt,60,2,6,1.06
37.96633758,23.74614324,Entire home/apt,75,2,6,1.1
38.00040146,23.72474099,Entire home/apt,46,2,6,1.25
37.9805812,23.7233475,Entire home/apt,60,2,6,1.73
37.99261,23.76598,Entire home/apt,97,2,6,1.54
37.9760275,23.7422499,Entire home/apt,65,2,6,1.32
37.9772829,23.7586796,Entire home/apt,53,2,6,1.78
37.96413445,23.71908465,Entire home/apt,63,2,6,1.54
37.9677,23.75062,Entire home/apt,60,2,6,1.65
37.96388806,23.71734135,Entire home/apt,61,2,6,1.8
37.9825835,23.717404,Entire home/apt,113,2,6,1.76
37.97001,23.74464,Entire home/apt,48,2,6,1.98
37.9859927,23.7404701,Entire home/apt,134,2,6,2.37
37.98487,23.74442,Entire home/apt,31,2,6,2.28
38.00036596,23.7411359,Entire home/apt,34,2,6,3
37.9672164,23.7443532,Entire home/apt,31,2,6,3.75
37.97689211,23.72771193,Entire home/apt,62,2,6,2.73
37.9940511,23.760271,Entire home/apt,49,2,6,3.46
37.98747605,23.76108952,Entire home/apt,70,2,6,3.75
37.96588,23.7258,Entire home/apt,91,2,6,4.29
37.96168719,23.7196514,Entire home/apt,60,2,6,5.62
37.96318,23.72857,Entire home/apt,110,2,5,0.11
37.97759,23.73223,Entire home/apt,120,2,5,0.05
37.96735,23.73585,Entire home/apt,60,2,5,0.16
37.98415,23.7628,Entire home/apt,59,2,5,0.07
37.97833,23.74433,Entire home/apt,100,2,5,0.08
38.02544,23.7318,Entire home/apt,50,2,5,0.07
37.97862,23.72368,Entire home/apt,97,2,5,0.31
37.98876,23.74081,Entire home/apt,70,2,5,0.12
37.98714,23.729,Entire home/apt,100,2,5,0.12
37.97449,23.73214,Entire home/apt,188,2,5,0.09
37.96221,23.73287,Entire home/apt,58,2,5,0.18
37.98417,23.71909,Entire home/apt,137,2,5,0.13
37.98734,23.74926,Entire home/apt,40,2,5,0.7
38.00027,23.73477,Entire home/apt,362,2,5,0.17
38.0042,23.72415,Entire home/apt,146,2,5,0.13
37.976295,23.729813,Entire home/apt,80,2,5,0.14
37.98347,23.76071,Entire home/apt,64,2,5,0.18
38.00241,23.72552,Entire home/apt,40,2,5,0.32
37.99238,23.7381,Entire home/apt,160,2,5,0.17
38.01289,23.73678,Entire home/apt,65,2,5,0.16
37.9887902,23.7615644,Entire home/apt,80,2,5,0.28
37.996643,23.734068,Entire home/apt,37,2,5,0.16
37.9667991,23.7418066,Entire home/apt,89,2,5,0.16
38.0049018,23.7381434,Entire home/apt,50,2,5,0.17
37.97526,23.73141,Entire home/apt,55,2,5,0.18
37.99325,23.75134,Entire home/apt,42,2,5,0.17
37.99819,23.76533,Entire home/apt,40,2,5,0.17
37.9661958,23.7466446,Entire home/apt,69,2,5,0.18
37.976367,23.751177,Entire home/apt,148,2,5,0.21
37.97697547,23.72956815,Entire home/apt,88,2,5,0.37
37.9986644,23.7403424,Entire home/apt,138,2,5,0.2
37.9973719,23.7336716,Entire home/apt,54,2,5,0.18
37.9993,23.73071,Entire home/apt,35,2,5,0.19
37.98233,23.76146,Entire home/apt,110,2,5,0.2
37.96882,23.71043,Entire home/apt,235,2,5,0.25
37.9694664,23.748245,Entire home/apt,180,2,5,0.28
37.9860515,23.740987,Entire home/apt,64,2,5,0.24
38.00066,23.74316,Entire home/apt,58,2,5,0.25
38.00199155,23.71841088,Entire home/apt,65,2,5,0.25
37.98002338,23.75722974,Entire home/apt,89,2,5,0.26
37.979446,23.7112302,Entire home/apt,100,2,5,0.31
37.99867,23.7318,Entire home/apt,66,2,5,0.57
37.9850985,23.7271666,Entire home/apt,162,2,5,0.27
37.96807,23.75167,Entire home/apt,57,2,5,0.32
37.9648268,23.7319952,Entire home/apt,70,2,5,0.27
37.96930441,23.73062607,Entire home/apt,160,2,5,0.56
37.96262,23.72379,Entire home/apt,60,2,5,0.32
37.97720307,23.73951383,Entire home/apt,60,2,5,0.28
37.9959037,23.7391802,Entire home/apt,47,2,5,0.3
37.9553189,23.7203709,Entire home/apt,58,2,5,0.3
38.0063316,23.7242848,Entire home/apt,41,2,5,0.29
37.96726637,23.72814915,Entire home/apt,140,2,5,0.33
37.98745108,23.7527451,Entire home/apt,120,2,5,0.31
37.986696,23.7460854,Entire home/apt,70,2,5,0.33
37.9842011,23.7221776,Entire home/apt,34,2,5,0.39
37.96655858,23.7290559,Entire home/apt,71,2,5,0.5
37.97749304,23.72543439,Entire home/apt,120,2,5,0.37
37.9774423,23.7253271,Entire home/apt,95,2,5,0.38
37.99562809,23.72512966,Entire home/apt,37,2,5,0.51
37.99894,23.72456,Entire home/apt,49,2,5,0.51
37.97973,23.72598,Entire home/apt,84,2,5,0.41
37.9803968,23.7369489,Entire home/apt,111,2,5,0.42
37.9677918,23.7305605,Entire home/apt,81,2,5,0.66
37.97473994,23.73326966,Entire home/apt,69,2,5,0.81
37.97493,23.73244,Entire home/apt,172,2,5,0.48
37.9922737,23.7238135,Entire home/apt,53,2,5,0.44
37.9663,23.75091,Entire home/apt,85,2,5,0.45
37.96376,23.73063,Entire home/apt,129,2,5,0.54
37.9656754,23.7290032,Entire home/apt,52,2,5,0.54
37.9927441,23.7602571,Entire home/apt,87,2,5,0.49
37.98959,23.73468,Entire home/apt,62,2,5,0.52
37.9973821,23.7310768,Entire home/apt,58,2,5,0.68
37.97397939,23.73373383,Entire home/apt,140,2,5,0.62
38.0087511,23.7312707,Entire home/apt,50,2,5,0.6
37.9901749,23.7214544,Entire home/apt,85,2,5,0.64
37.98540297,23.72632893,Entire home/apt,55,2,5,0.5
37.9958727,23.7177031,Entire home/apt,90,2,5,0.57
37.98064,23.74535,Entire home/apt,185,2,5,0.57
37.9666823,23.7331258,Entire home/apt,72,2,5,0.7
37.98499,23.72784,Entire home/apt,133,2,5,0.75
37.97956673,23.74956425,Entire home/apt,59,2,5,0.56
37.97451713,23.75064111,Entire home/apt,86,2,5,0.58
37.98301,23.76486,Entire home/apt,90,2,5,1.58
37.98394,23.73372,Entire home/apt,33,2,5,0.64
37.9640219,23.7093022,Entire home/apt,54,2,5,1.46
37.97805065,23.72586176,Entire home/apt,107,2,5,0.75
37.9646995,23.7305009,Entire home/apt,77,2,5,3.49
38.00198907,23.72262031,Entire home/apt,55,2,5,0.64
37.99043,23.74943,Entire home/apt,37,2,5,0.7
37.9695852,23.7521097,Entire home/apt,70,2,5,1.49
37.9869578,23.7236781,Entire home/apt,22,2,5,1.15
37.9869578,23.7236781,Entire home/apt,22,2,5,1.46
37.9869578,23.7236781,Entire home/apt,22,2,5,1.44
37.9869578,23.7236781,Entire home/apt,22,2,5,1.1
37.9757882,23.7413399,Entire home/apt,60,2,5,0.86
37.9869578,23.7236781,Entire home/apt,28,2,5,1.15
37.9784697,23.7381222,Entire home/apt,117,2,5,0.79
37.976991,23.736992,Entire home/apt,128,2,5,0.81
37.98833,23.72196,Entire home/apt,42,2,5,0.75
37.9553,23.71534,Entire home/apt,70,2,5,1.06
37.96729,23.74815,Entire home/apt,67,2,5,0.87
37.99047289,23.71743605,Entire home/apt,49,2,5,0.82
37.9685037,23.72660212,Entire home/apt,172,2,5,0.8
37.9672087,23.7258756,Entire home/apt,95,2,5,0.86
37.98421277,23.74198126,Entire home/apt,83,2,5,0.84
37.9806134,23.7603418,Entire home/apt,59,2,5,0.96
37.9757,23.74083,Entire home/apt,44,2,5,1.01
37.95547,23.7172,Entire home/apt,49,2,5,0.87
37.98966,23.75937,Entire home/apt,60,2,5,0.96
37.99102027,23.75952607,Entire home/apt,60,2,5,1.01
37.98446998,23.72295421,Entire home/apt,42,2,5,1.05
37.9731121,23.7496335,Entire home/apt,75,2,5,0.94
37.9864829,23.7351179,Entire home/apt,100,2,5,1.35
37.9665855,23.72461416,Entire home/apt,109,2,5,1.17
37.9848603,23.7621141,Entire home/apt,110,2,5,1.21
37.98064832,23.73927997,Entire home/apt,113,2,5,1.27
37.99146541,23.71246153,Entire home/apt,60,2,5,1.09
37.99368,23.72669,Entire home/apt,60,2,5,1.27
37.98214574,23.76145432,Entire home/apt,51,2,5,1.24
37.9999316,23.7425437,Entire home/apt,30,2,5,1.26
38.0238338,23.7318788,Entire home/apt,51,2,5,1.3
37.98985044,23.72517581,Entire home/apt,35,2,5,1.24
37.9964808,23.7185525,Entire home/apt,38,2,5,3.13
37.95553154,23.72382589,Entire home/apt,42,2,5,5
37.97396851,23.71606827,Entire home/apt,100,2,4,0.03
37.99338,23.75632,Entire home/apt,42,2,4,0.04
37.98539,23.71907,Entire home/apt,64,2,4,0.04
37.99669,23.73595,Entire home/apt,150,2,4,0.04
37.96591,23.75299,Entire home/apt,80,2,4,0.08
37.97621,23.71807,Entire home/apt,60,2,4,0.04
37.97232,23.72064,Entire home/apt,110,2,4,0.05
37.96812,23.71328,Entire home/apt,140,2,4,0.1
37.98415,23.7628,Entire home/apt,59,2,4,0.09
37.98032,23.73844,Entire home/apt,100,2,4,0.05
37.97679,23.73184,Entire home/apt,140,2,4,0.11
37.98926,23.73314,Entire home/apt,106,2,4,0.06
37.97242,23.73138,Entire home/apt,110,2,4,0.06
37.98351,23.76326,Entire home/apt,80,2,4,0.06
38.00585,23.72444,Entire home/apt,38,2,4,0.06
37.9904,23.74992,Entire home/apt,35,2,4,0.1
37.9766,23.72396,Entire home/apt,270,2,4,0.08
37.97429,23.71573,Entire home/apt,81,2,4,0.11
37.9881,23.73281,Entire home/apt,80,2,4,0.19
37.9846,23.71722,Entire home/apt,129,2,4,0.1
37.97684,23.72913,Entire home/apt,141,2,4,0.1
37.96043,23.73287,Entire home/apt,46,2,4,0.1
37.95926,23.73307,Entire home/apt,54,2,4,0.1
37.98347,23.76071,Entire home/apt,64,2,4,0.13
38.000675,23.730906,Entire home/apt,59,2,4,0.12
37.9960563,23.7216081,Entire home/apt,54,2,4,0.15
37.9572589,23.729418,Entire home/apt,85,2,4,0.47
37.97532,23.75183,Entire home/apt,95,2,4,0.14
37.9826397,23.7325957,Entire home/apt,41,2,4,0.15
37.9986644,23.7403424,Entire home/apt,128,2,4,0.15
37.9759147,23.7330768,Entire home/apt,140,2,4,0.15
37.98347,23.76071,Entire home/apt,58,2,4,0.16
37.95996,23.73343,Entire home/apt,50,2,4,0.15
37.97944,23.75643,Entire home/apt,90,2,4,0.46
38.00275448,23.73399486,Entire home/apt,55,2,4,0.16
37.9640663,23.7225312,Entire home/apt,100,2,4,0.22
37.9967866,23.7335333,Entire home/apt,62,2,4,0.19
37.95618689,23.72765645,Entire home/apt,126,2,4,0.2
37.9838001,23.7519057,Entire home/apt,40,2,4,0.2
37.9676506,23.7365648,Entire home/apt,200,2,4,0.22
37.95683724,23.72846048,Entire home/apt,77,2,4,0.29
37.9977989,23.7749001,Entire home/apt,45,2,4,0.22
37.9800567,23.7235141,Entire home/apt,251,2,4,0.29
37.9850985,23.7271666,Entire home/apt,101,2,4,0.21
37.96986913,23.70777701,Entire home/apt,55,2,4,0.21
37.95461606,23.72070953,Entire home/apt,68,2,4,0.26
37.9813561,23.7250377,Entire home/apt,138,2,4,0.23
37.962645,23.71785584,Entire home/apt,48,2,4,0.21
37.97197,23.74509,Entire home/apt,58,2,4,0.21
37.98652754,23.76845863,Entire home/apt,80,2,4,0.24
37.96832,23.74378,Entire home/apt,83,2,4,0.22
38.0025,23.72593,Entire home/apt,35,2,4,0.26
37.9884174,23.7414474,Entire home/apt,147,2,4,0.22
37.98396,23.73099,Entire home/apt,55,2,4,0.26
37.96592,23.72293,Entire home/apt,71,2,4,0.23
37.9904402,23.7578209,Entire home/apt,41,2,4,0.29
37.99754,23.71957,Entire home/apt,41,2,4,0.3
37.97888235,23.73735888,Entire home/apt,80,2,4,0.24
37.9613074,23.7318905,Entire home/apt,42,2,4,0.24
37.96346229,23.73227318,Entire home/apt,74,2,4,0.25
37.98291,23.7404,Entire home/apt,55,2,4,0.25
37.9601016,23.7296405,Entire home/apt,75,2,4,0.41
37.9774,23.72868,Entire home/apt,70,2,4,1.4
37.9860033,23.7282014,Entire home/apt,46,2,4,0.25
37.9888,23.75399,Entire home/apt,71,2,4,0.4
37.96690189,23.74758828,Entire home/apt,45,2,4,0.81
37.98939,23.74937,Entire home/apt,50,2,4,0.7
37.95767671,23.74009396,Entire home/apt,89,2,4,0.27
37.97731,23.7267,Entire home/apt,70,2,4,1.17
37.994688,23.76519503,Entire home/apt,88,2,4,1.03
37.96488272,23.74532955,Entire home/apt,55,2,4,0.33
37.9636602,23.7189941,Entire home/apt,117,2,4,0.39
37.9797269,23.7259779,Entire home/apt,66,2,4,0.33
37.98087,23.72686,Entire home/apt,120,2,4,0.39
37.9880314,23.7428736,Entire home/apt,57,2,4,0.33
37.9890548,23.7296864,Entire home/apt,106,2,4,0.46
37.98753886,23.7349958,Entire home/apt,239,2,4,0.32
38.0043067,23.7442937,Entire home/apt,51,2,4,0.33
37.98029,23.71873,Entire home/apt,136,2,4,0.33
37.9939669,23.7079405,Entire home/apt,60,2,4,0.48
37.95696304,23.73314023,Entire home/apt,80,2,4,0.33
37.9807266,23.7201602,Entire home/apt,72,2,4,0.43
37.96581219,23.72646214,Entire home/apt,150,2,4,0.35
37.96323707,23.74560244,Entire home/apt,65,2,4,1.21
37.9810048,23.7133797,Entire home/apt,154,2,4,1.29
37.9857576,23.7394441,Entire home/apt,49,2,4,0.45
37.99146,23.73402,Entire home/apt,60,2,4,0.55
37.9896,23.73317,Entire home/apt,80,2,4,0.41
37.9655911,23.73174598,Entire home/apt,86,2,4,0.41
37.9893668,23.7494664,Entire home/apt,55,2,4,0.51
37.98326645,23.72143415,Entire home/apt,61,2,4,0.46
37.9972623,23.7616021,Entire home/apt,77,2,4,0.43
37.9609749,23.7344719,Entire home/apt,60,2,4,1.25
38.01460243,23.73861165,Entire home/apt,55,2,4,0.61
37.98262,23.71458,Entire home/apt,27,2,4,0.73
37.986497,23.7330492,Entire home/apt,100,2,4,0.48
37.96371,23.73092,Entire home/apt,41,2,4,0.5
37.9953558,23.76989,Entire home/apt,50,2,4,0.48
37.99023462,23.74461903,Entire home/apt,65,2,4,0.46
37.98365,23.7111,Entire home/apt,60,2,4,0.47
37.9998579,23.71912669,Entire home/apt,59,2,4,0.56
37.9642288,23.7410016,Entire home/apt,45,2,4,0.58
37.9928385,23.7641912,Entire home/apt,130,2,4,0.58
37.99061,23.73207,Entire home/apt,31,2,4,0.61
37.9865088,23.7641898,Entire home/apt,120,2,4,0.58
37.99296,23.74787,Entire home/apt,50,2,4,0.52
37.9823087,23.7567527,Entire home/apt,70,2,4,0.71
37.96218442,23.73130325,Entire home/apt,198,2,4,0.85
38.0050325,23.7282558,Entire home/apt,61,2,4,0.55
37.9869578,23.7236781,Entire home/apt,22,2,4,0.98
37.969999,23.7418646,Entire home/apt,50,2,4,0.68
37.9869578,23.7236781,Entire home/apt,22,2,4,1.02
37.9869578,23.7236781,Entire home/apt,22,2,4,1.29
37.9869578,23.7236781,Entire home/apt,22,2,4,1.1
37.97629,23.72981,Entire home/apt,160,2,4,0.56
37.96762,23.72848,Entire home/apt,106,2,4,0.74
37.97620524,23.72968953,Entire home/apt,84,2,4,1.01
37.96398,23.73234,Entire home/apt,160,2,4,1.36
37.99159,23.72343,Entire home/apt,60,2,4,0.81
37.9877606,23.7468212,Entire home/apt,36,2,4,0.7
37.98454,23.72391,Entire home/apt,31,2,4,0.62
37.98726957,23.72484932,Entire home/apt,29,2,4,0.63
37.98945,23.72903,Entire home/apt,48,2,4,0.73
37.9649065,23.7252217,Entire home/apt,39,2,4,0.68
37.9679915,23.748005,Entire home/apt,57,2,4,1.25
37.95219469,23.7237934,Entire home/apt,133,2,4,1.09
37.96220245,23.72168576,Entire home/apt,59,2,4,0.75
37.98944552,23.72759575,Entire home/apt,60,2,4,0.7
37.9553619,23.7222019,Entire home/apt,59,2,4,0.71
37.98472,23.72214,Entire home/apt,40,2,4,0.88
38.0022535,23.7362629,Entire home/apt,38,2,4,0.71
38.0051258,23.7468064,Entire home/apt,21,2,4,0.85
37.9901159,23.7231988,Entire home/apt,49,2,4,0.83
37.9924112,23.7477585,Entire home/apt,65,2,4,0.75
37.99556,23.73355,Entire home/apt,143,2,4,0.98
37.98418,23.72496,Entire home/apt,42,2,4,0.81
37.9696076,23.7442323,Entire home/apt,50,2,4,0.86
37.98844553,23.72709419,Entire home/apt,42,2,4,0.76
37.9901975,23.7577025,Entire home/apt,42,2,4,0.75
37.9805812,23.7233475,Entire home/apt,60,2,4,0.98
37.96824906,23.74974056,Entire home/apt,83,2,4,0.84
37.9923786,23.743072,Entire home/apt,197,2,4,1.03
37.97636,23.72887,Entire home/apt,192,2,4,0.92
37.98084242,23.72581277,Entire home/apt,80,2,4,1.5
37.99171202,23.71730062,Entire home/apt,34,2,4,1.1
37.96434,23.73216,Entire home/apt,62,2,4,3
37.9746202,23.7343296,Entire home/apt,93,2,4,1.14
37.9663443,23.7084607,Entire home/apt,54,2,4,1.08
37.97673915,23.75498534,Entire home/apt,43,2,4,1.28
37.97722472,23.75581965,Entire home/apt,48,2,4,1.33
37.98495804,23.74213443,Entire home/apt,65,2,4,1.03
37.96862,23.72975,Entire home/apt,73,2,4,1.15
38.00592,23.7415,Entire home/apt,53,2,4,1.33
37.9638657,23.7282797,Entire home/apt,56,2,4,1.21
37.97626698,23.72620805,Entire home/apt,165,2,4,4
38.00376729,23.71463262,Entire home/apt,60,2,4,1.17
37.96604,23.74794,Entire home/apt,67,2,4,1.26
37.96825643,23.74624174,Entire home/apt,49,2,4,1.48
37.96366861,23.7476081,Entire home/apt,46,2,4,1.46
37.9620459,23.7185368,Entire home/apt,40,2,4,1.38
37.97875,23.72946,Entire home/apt,120,2,4,1.69
37.96418,23.73316,Entire home/apt,69,2,4,2
37.9727456,23.7491951,Entire home/apt,95,2,4,3
37.9831866,23.7238476,Entire home/apt,86,2,4,2
37.9640527,23.7183509,Entire home/apt,51,2,4,2.22
37.9829484,23.7218243,Entire home/apt,53,2,4,3.43
37.9637623,23.7192442,Entire home/apt,60,2,4,2.61
37.97225929,23.74540403,Entire home/apt,50,2,4,4
37.96467349,23.72405224,Entire home/apt,68,2,4,4
37.97612556,23.72782208,Entire home/apt,76,2,4,4
38.02103424,23.7317009,Entire home/apt,65,2,3,0.02
37.99615,23.72603,Entire home/apt,59,2,3,0.03
37.99632,23.73295,Entire home/apt,150,2,3,0.04
37.975,23.71852,Entire home/apt,230,2,3,0.03
37.97097,23.72938,Entire home/apt,143,2,3,0.04
37.97625,23.74273,Entire home/apt,144,2,3,0.04
37.97174,23.73242,Entire home/apt,86,2,3,0.12
37.97784,23.72855,Entire home/apt,102,2,3,0.04
38.00103,23.72533,Entire home/apt,75,2,3,0.05
37.98904,23.76794,Entire home/apt,65,2,3,0.08
37.97843,23.72222,Entire home/apt,114,2,3,0.06
37.98136,23.72504,Entire home/apt,128,2,3,0.06
37.97449,23.73214,Entire home/apt,188,2,3,0.06
37.97449,23.73214,Entire home/apt,156,2,3,0.06
37.9779,23.72537,Entire home/apt,139,2,3,0.07
37.97784,23.72855,Entire home/apt,102,2,3,0.07
37.97692,23.73194,Entire home/apt,65,2,3,0.07
37.98667,23.74465,Entire home/apt,55,2,3,0.07
37.98347,23.76071,Entire home/apt,58,2,3,0.09
37.98636,23.73598,Entire home/apt,47,2,3,0.1
37.97506,23.7174,Entire home/apt,67,2,3,0.09
38.006046,23.727646,Entire home/apt,80,2,3,0.09
38.00465,23.723274,Entire home/apt,60,2,3,0.19
37.9903983,23.7378786,Entire home/apt,78,2,3,0.12
37.9749,23.72852,Entire home/apt,140,2,3,0.1
37.998268,23.73036,Entire home/apt,70,2,3,0.1
37.9775,23.73819,Entire home/apt,76,2,3,0.16
37.98981,23.72809,Entire home/apt,55,2,3,0.14
37.976367,23.751177,Entire home/apt,96,2,3,0.11
37.9779761,23.7270518,Entire home/apt,120,2,3,0.11
37.9772,23.73221,Entire home/apt,120,2,3,0.11
37.96884,23.73815,Entire home/apt,76,2,3,0.11
37.9907929,23.7244659,Entire home/apt,58,2,3,0.12
37.98846,23.7291,Entire home/apt,80,2,3,0.19
37.9797342,23.7176869,Entire home/apt,233,2,3,0.14
37.98806,23.74998,Entire home/apt,55,2,3,0.19
37.9997566,23.7190977,Entire home/apt,61,2,3,0.15
37.9797077,23.7447585,Entire home/apt,96,2,3,0.17
37.9763024,23.732991,Entire home/apt,78,2,3,0.15
37.9732434,23.7555456,Entire home/apt,51,2,3,0.15
37.96301,23.72175,Entire home/apt,121,2,3,0.13
37.9909779,23.71766,Entire home/apt,91,2,3,0.15
37.99693365,23.73347752,Entire home/apt,59,2,3,0.15
38.01062,23.72559,Entire home/apt,70,2,3,0.18
37.97178644,23.74632996,Entire home/apt,135,2,3,0.52
37.97785373,23.70956227,Entire home/apt,35,2,3,0.15
37.9697042,23.7144732,Entire home/apt,75,2,3,0.4
37.99013858,23.73246935,Entire home/apt,68,2,3,0.16
37.98250284,23.76203186,Entire home/apt,119,2,3,0.16
37.98334271,23.76501777,Entire home/apt,142,2,3,0.21
37.99097671,23.74284825,Entire home/apt,60,2,3,0.58
37.9805167,23.7165874,Entire home/apt,93,2,3,0.15
37.97926,23.7262,Entire home/apt,120,2,3,0.16
37.99126,23.76454,Entire home/apt,58,2,3,0.17
37.98936116,23.72997943,Entire home/apt,99,2,3,0.19
37.96671594,23.727628,Entire home/apt,71,2,3,0.17
37.96838,23.74369,Entire home/apt,57,2,3,0.16
37.9869249,23.7151282,Entire home/apt,70,2,3,0.17
37.9799022,23.7399842,Entire home/apt,197,2,3,0.17
37.9707604,23.7469434,Entire home/apt,184,2,3,0.17
37.99178,23.76658,Entire home/apt,51,2,3,0.17
38.0119,23.73745,Entire home/apt,30,2,3,0.17
37.9879917,23.7481504,Entire home/apt,169,2,3,0.18
37.976718,23.7157041,Entire home/apt,39,2,3,0.18
37.96919776,23.72983479,Entire home/apt,135,2,3,0.2
37.98735029,23.74595281,Entire home/apt,187,2,3,0.2
37.96417,23.71829,Entire home/apt,56,2,3,0.45
37.99028,23.74136,Entire home/apt,30,2,3,0.2
37.9871698,23.728372,Entire home/apt,63,2,3,0.2
37.976752,23.7175571,Entire home/apt,69,2,3,0.19
37.9852667,23.7324397,Entire home/apt,110,2,3,0.49
38.00069652,23.71877721,Entire home/apt,71,2,3,0.27
37.9819312,23.7178758,Entire home/apt,64,2,3,0.22
37.9774423,23.7253271,Entire home/apt,104,2,3,0.22
37.96574436,23.71395817,Entire home/apt,120,2,3,0.22
37.9797269,23.7259779,Entire home/apt,126,2,3,0.25
37.9880314,23.7428736,Entire home/apt,57,2,3,0.88
37.967499,23.7462886,Entire home/apt,65,2,3,0.33
37.96174,23.72128,Entire home/apt,34,2,3,0.96
38.01002,23.72873,Entire home/apt,50,2,3,0.25
37.97452,23.71252,Entire home/apt,50,2,3,0.3
37.96368,23.73371,Entire home/apt,69,2,3,0.25
37.9837289,23.7255575,Entire home/apt,60,2,3,0.29
37.97140842,23.74297287,Entire home/apt,74,2,3,0.34
37.9765154,23.71679351,Entire home/apt,145,2,3,0.42
37.99259305,23.72798603,Entire home/apt,40,2,3,0.39
37.9803122,23.7571236,Entire home/apt,100,2,3,0.38
37.97653,23.75812,Entire home/apt,87,2,3,0.3
37.9824566,23.726776,Entire home/apt,73,2,3,0.31
37.98497,23.7468,Entire home/apt,85,2,3,0.31
37.9906305,23.7223708,Entire home/apt,30,2,3,0.31
37.98328151,23.76162482,Entire home/apt,47,2,3,0.32
37.9824033,23.7589366,Entire home/apt,65,2,3,0.43
38.0056098,23.745508,Entire home/apt,48,2,3,0.33
37.9887,23.7249,Entire home/apt,54,2,3,0.43
37.97981809,23.7366489,Entire home/apt,110,2,3,0.35
37.96634971,23.72772161,Entire home/apt,43,2,3,0.42
37.98187156,23.71447692,Entire home/apt,25,2,3,0.35
37.98216,23.71476,Entire home/apt,25,2,3,0.43
37.98212,23.71252,Entire home/apt,25,2,3,0.35
37.9862466,23.72178345,Entire home/apt,25,2,3,0.33
37.98679,23.72042,Entire home/apt,25,2,3,0.34
37.98629,23.72033,Entire home/apt,25,2,3,0.5
37.98664691,23.72219087,Entire home/apt,25,2,3,0.33
37.972284,23.7483792,Entire home/apt,115,2,3,0.41
37.98638944,23.74444221,Entire home/apt,202,2,3,0.41
37.98448265,23.72629564,Entire home/apt,115,2,3,1
37.99636909,23.72641469,Entire home/apt,76,2,3,0.43
37.9595044,23.7304483,Entire home/apt,54,2,3,0.8
37.9869822,23.7557237,Entire home/apt,120,2,3,0.45
37.9667171,23.72331792,Entire home/apt,101,2,3,0.36
37.96838,23.73135,Entire home/apt,92,2,3,0.42
37.99875,23.72121,Entire home/apt,56,2,3,0.69
37.9516236,23.7241812,Entire home/apt,50,2,3,0.43
37.98921,23.73237,Entire home/apt,53,2,3,0.43
37.989802,23.7262638,Entire home/apt,36,2,3,0.64
37.9869578,23.7236781,Entire home/apt,22,2,3,1.73
37.98696,23.72368,Entire home/apt,22,2,3,0.67
37.96700815,23.73001858,Entire home/apt,135,2,3,0.45
37.98696,23.72368,Entire home/apt,22,2,3,0.67
37.99844,23.72063,Entire home/apt,38,2,3,0.45
37.9869578,23.7236781,Entire home/apt,22,2,3,0.9
37.9869578,23.7236781,Entire home/apt,22,2,3,0.78
37.9869578,23.7236781,Entire home/apt,22,2,3,0.77
37.9869578,23.7236781,Entire home/apt,22,2,3,0.69
37.9869578,23.7236781,Entire home/apt,22,2,3,2.31
37.9869578,23.7236781,Entire home/apt,22,2,3,0.87
37.98696,23.72368,Entire home/apt,28,2,3,0.62
37.99426876,23.75167228,Entire home/apt,32,2,3,0.45
37.9672164,23.74439612,Entire home/apt,45,2,3,0.45
37.95626,23.74053,Entire home/apt,35,2,3,0.47
37.97825944,23.72843384,Entire home/apt,138,2,3,0.47
37.98802256,23.72230243,Entire home/apt,60,2,3,0.47
37.97607,23.7556,Entire home/apt,64,2,3,0.51
37.9558624,23.7351014,Entire home/apt,52,2,3,0.54
37.9705827,23.7414076,Entire home/apt,84,2,3,0.87
38.0167671,23.7251223,Entire home/apt,50,2,3,0.51
37.997161,23.7336123,Entire home/apt,60,2,3,1.45
37.9606992,23.7392152,Entire home/apt,79,2,3,0.53
37.9559783,23.7294813,Entire home/apt,75,2,3,0.83
37.9672471,23.7433402,Entire home/apt,85,2,3,0.84
38.0011075,23.7348242,Entire home/apt,39,2,3,0.87
37.9669747,23.7266677,Entire home/apt,55,2,3,0.94
37.99081758,23.7663889,Entire home/apt,26,2,3,0.59
37.98875239,23.73600282,Entire home/apt,79,2,3,0.62
37.9669018,23.7475883,Entire home/apt,82,2,3,0.89
37.98542969,23.72271108,Entire home/apt,42,2,3,0.59
37.9562,23.72785,Entire home/apt,82,2,3,0.8
37.9898694,23.7628448,Entire home/apt,47,2,3,0.62
37.98503,23.73278,Entire home/apt,120,2,3,0.96
37.96337575,23.71860928,Entire home/apt,76,2,3,0.74
37.97520402,23.71469796,Entire home/apt,80,2,3,0.83
37.99139915,23.72980106,Entire home/apt,69,2,3,1.23
37.98763,23.76312,Entire home/apt,45,2,3,1.18
37.9913079,23.7573429,Entire home/apt,53,2,3,0.8
38.0030366,23.737634,Entire home/apt,187,2,3,0.87
37.96485217,23.72491554,Entire home/apt,85,2,3,0.88
37.9798467,23.7366828,Entire home/apt,73,2,3,0.89
37.99693741,23.73790104,Entire home/apt,39,2,3,2.05
37.9592797,23.74047021,Entire home/apt,31,2,3,1.2
37.96808417,23.72878669,Entire home/apt,66,2,3,1.76
37.9633023,23.7220978,Entire home/apt,49,2,3,1.11
